_id,clouds,datetime,detailed_status,dewpoint,fetched_at,heat_index,humidex,humidity,precipitation_probability,pressure.press,pressure.sea_level,rain.1h,reference_time,status,sunrise_time,sunset_time,temperature.feels_like,temperature.temp,temperature.temp_max,temperature.temp_min,utc_offset,uvi,visibility_distance,weather_code,weather_icon_name,wind.deg,wind.gust,wind.speed,origin
636896393f571e8b23bc26e3,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636896883edf07bff9884cc9,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636896ee3f571e8b23bc2712,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368973c3edf07bff9884cf8,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636897a33f571e8b23bc2741,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636897f03edf07bff9884d27,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636898573f571e8b23bc2770,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636898a53edf07bff9884d56,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368990b3f571e8b23bc279f,100,2022-11-07 13:26:05,overcast clouds,,2022-11-07 13:26:05,,,77,,1010,1010,,1667798765,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368995a3edf07bff9884d85,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
636899c03f571e8b23bc27ce,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689a0e3edf07bff9884db4,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689a743f571e8b23bc27fd,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689ac33edf07bff9884de3,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689b283f571e8b23bc282c,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689b773edf07bff9884e12,100,2022-11-07 13:36:25,overcast clouds,,2022-11-07 13:36:25,,,76,,1009,1009,,1667799385,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689bde3f571e8b23bc285b,100,2022-11-07 13:47:08,overcast clouds,,2022-11-07 13:47:08,,,76,,1009,1009,,1667800028,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689c2b3edf07bff9884e41,100,2022-11-07 13:47:08,overcast clouds,,2022-11-07 13:47:08,,,76,,1009,1009,,1667800028,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
63689c923f571e8b23bc288a,100,2022-11-07 13:47:08,overcast clouds,,2022-11-07 13:47:08,,,76,,1009,1009,,1667800028,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,87.81800000000008,82.00400000000005,82.00400000000005,82.00400000000005,25200,,10000,804,04d,332,3.66,7.94135,history
