_id,aqi,co,datetime,fetched_at,nh3,no,no2,o3,pm10,pm2_5,so2,origin
636c3f1c3edf07bff989b0d1,1,240.33,2022-11-10 07:57:26,2022-11-10 07:57:26,,,0.08,59.37,1.15,0.53,0.06,history
636c3fd09863b844b48dd0b6,1,240.33,2022-11-10 07:57:26,2022-11-10 07:57:26,,,0.08,59.37,1.15,0.53,0.06,history
636c3fd03edf07bff989b105,1,240.33,2022-11-10 07:57:26,2022-11-10 07:57:26,,,0.08,59.37,1.15,0.53,0.06,history
636c40849863b844b48dd0ea,1,240.33,2022-11-10 07:57:26,2022-11-10 07:57:26,,,0.08,59.37,1.15,0.53,0.06,history
636c40843edf07bff989b139,1,240.33,2022-11-10 07:57:26,2022-11-10 07:57:26,,,0.08,59.37,1.15,0.53,0.06,history
636c413a3edf07bff989b16d,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c413a9863b844b48dd11e,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c41ee3edf07bff989b1a1,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c41ee9863b844b48dd152,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c42a23edf07bff989b1d5,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c42a29863b844b48dd186,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c43563edf07bff989b209,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c43569863b844b48dd1ba,1,240.33,2022-11-10 08:09:28,2022-11-10 08:09:28,,,0.08,59.37,1.15,0.53,0.06,history
636c440b3edf07bff989b23d,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c440b9863b844b48dd1ee,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c44c03edf07bff989b271,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c44c09863b844b48dd222,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c45743edf07bff989b2a5,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c45749863b844b48dd256,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c46283edf07bff989b2d9,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c46289863b844b48dd28a,1,240.33,2022-11-10 08:21:30,2022-11-10 08:21:30,,,0.08,59.37,1.15,0.53,0.06,history
636c46dd9863b844b48dd2be,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c46dd3edf07bff989b30d,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c47919863b844b48dd2f2,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c47913edf07bff989b341,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c48469863b844b48dd326,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c48463edf07bff989b375,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c48fa3edf07bff989b3a9,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c48fa9863b844b48dd35a,1,240.33,2022-11-10 08:33:32,2022-11-10 08:33:32,,,0.08,60.8,1.21,0.5,0.06,history
636c49af9863b844b48dd38e,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c49af3edf07bff989b3dd,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4a639863b844b48dd3c2,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4a633edf07bff989b411,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4b189863b844b48dd3f6,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4b183edf07bff989b445,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4bcc9863b844b48dd42a,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4bcc3edf07bff989b479,1,240.33,2022-11-10 08:45:34,2022-11-10 08:45:34,,,0.08,60.8,1.21,0.5,0.06,history
636c4c813edf07bff989b4ad,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4c819863b844b48dd45e,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4d353edf07bff989b4e1,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4d359863b844b48dd492,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4de93edf07bff989b515,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4de99863b844b48dd4c6,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4e9d3edf07bff989b549,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4e9e9863b844b48dd4fa,1,240.33,2022-11-10 08:57:36,2022-11-10 08:57:36,,,0.08,60.8,1.21,0.5,0.06,history
636c4f539863b844b48dd52e,1,240.33,2022-11-10 09:09:38,2022-11-10 09:09:38,,,0.08,60.8,1.21,0.5,0.06,history
636c4f533edf07bff989b57d,1,240.33,2022-11-10 09:09:38,2022-11-10 09:09:38,,,0.08,60.8,1.21,0.5,0.06,history
636c50089863b844b48dd562,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c50083edf07bff989b5b1,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c50bc9863b844b48dd596,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c50bc3edf07bff989b5e5,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c51709863b844b48dd5ca,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c51703edf07bff989b619,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c52249863b844b48dd5fe,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c52243edf07bff989b64d,1,240.33,2022-11-10 09:12:39,2022-11-10 09:12:39,,,0.08,60.8,1.21,0.5,0.06,history
636c52d99863b844b48dd632,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c52da3edf07bff989b681,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c538e9863b844b48dd666,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c538e3edf07bff989b6b5,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c54429863b844b48dd69a,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c54423edf07bff989b6e9,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c54f69863b844b48dd6ce,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c54f63edf07bff989b71d,1,240.33,2022-11-10 09:24:41,2022-11-10 09:24:41,,,0.08,60.8,1.21,0.5,0.06,history
636c55ab9863b844b48dd702,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c55ab3edf07bff989b751,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c565f9863b844b48dd736,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c565f3edf07bff989b785,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c57139863b844b48dd76a,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c57143edf07bff989b7b9,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c57c89863b844b48dd79e,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c57c83edf07bff989b7ed,1,263.69,2022-11-10 09:36:42,2022-11-10 09:36:42,,,0.03,50.07,1.03,0.51,0.04,history
636c587d9863b844b48dd7d2,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c587d3edf07bff989b821,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c59313edf07bff989b855,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c59319863b844b48dd806,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c59e53edf07bff989b889,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c59e59863b844b48dd83a,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c5a993edf07bff989b8bd,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c5a999863b844b48dd86e,1,263.69,2022-11-10 09:48:44,2022-11-10 09:48:44,,,0.03,50.07,1.03,0.51,0.04,history
636c5b4f3edf07bff989b8f1,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5b4f9863b844b48dd8a2,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5c033edf07bff989b925,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5c039863b844b48dd8d6,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5cb73edf07bff989b959,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5cb79863b844b48dd90a,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5d6b3edf07bff989b98d,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5d6b9863b844b48dd93e,1,263.69,2022-11-10 10:00:46,2022-11-10 10:00:46,,,0.03,50.07,1.03,0.51,0.04,history
636c5e203edf07bff989b9c1,1,263.69,2022-11-10 10:12:47,2022-11-10 10:12:47,,,0.03,50.07,1.03,0.51,0.04,history
636c5e209863b844b48dd972,1,263.69,2022-11-10 10:12:47,2022-11-10 10:12:47,,,0.03,50.07,1.03,0.51,0.04,history
636c5ed53edf07bff989b9f5,1,263.69,2022-11-10 10:12:47,2022-11-10 10:12:47,,,0.03,50.07,1.03,0.51,0.04,history
636c5ed59863b844b48dd9a6,1,263.69,2022-11-10 10:12:47,2022-11-10 10:12:47,,,0.03,50.07,1.03,0.51,0.04,history
636c5f8a3edf07bff989ba29,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c5f8a9863b844b48dd9da,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c603e3edf07bff989ba5d,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c603e9863b844b48dda0e,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c60f23edf07bff989ba91,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c60f29863b844b48dda42,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c61a63edf07bff989bac5,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c61a69863b844b48dda76,1,263.69,2022-11-10 10:18:49,2022-11-10 10:18:49,,,0.03,50.07,1.03,0.51,0.04,history
636c625b9863b844b48ddaaa,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c625c3edf07bff989baf9,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c63109863b844b48ddae0,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c63103edf07bff989bb2f,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c63c49863b844b48ddb16,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c63c43edf07bff989bb65,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c64789863b844b48ddb4c,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c64783edf07bff989bb9b,1,297.07,2022-11-10 10:30:51,2022-11-10 10:30:51,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c652d9863b844b48ddb82,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c652d3edf07bff989bbd1,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c65e19863b844b48ddbb8,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c65e13edf07bff989bc07,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c66969863b844b48ddbee,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c66963edf07bff989bc3d,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c674a3edf07bff989bc73,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c674a9863b844b48ddc24,1,297.07,2022-11-10 10:42:52,2022-11-10 10:42:52,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c68009863b844b48ddc5a,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c68003edf07bff989bca9,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c68b49863b844b48ddc90,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c68b43edf07bff989bcdf,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c69689863b844b48ddcc6,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c69683edf07bff989bd15,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6a1c9863b844b48ddcfc,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6a1c3edf07bff989bd4b,1,297.07,2022-11-10 10:54:55,2022-11-10 10:54:55,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6ad13edf07bff989bd81,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6ad19863b844b48ddd32,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6b853edf07bff989bdb7,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6b869863b844b48ddd68,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6c3a3edf07bff989bded,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6c3a9863b844b48ddd9e,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6cee3edf07bff989be23,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6cee9863b844b48dddd4,1,297.07,2022-11-10 11:06:56,2022-11-10 11:06:56,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6da33edf07bff989be59,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6da39863b844b48dde0a,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6e573edf07bff989be8f,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6e579863b844b48dde40,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6f0b3edf07bff989bec5,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6f0b9863b844b48dde76,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6fbf3edf07bff989befb,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c6fbf9863b844b48ddeac,1,297.07,2022-11-10 11:18:58,2022-11-10 11:18:58,0.01,0.01,0.38,45.78,4.12,3.37,0.11,history
636c70743edf07bff989bf31,1,283.72,2022-11-10 11:30:59,2022-11-10 11:30:59,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c70759863b844b48ddee2,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c71283edf07bff989bf67,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c71299863b844b48ddf18,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c71dd3edf07bff989bf9d,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c71dd9863b844b48ddf4e,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c72913edf07bff989bfd3,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c72919863b844b48ddf84,1,283.72,2022-11-10 11:31:00,2022-11-10 11:31:00,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c73463edf07bff989c009,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c73469863b844b48ddfba,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c73fa3edf07bff989c03f,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c73fa9863b844b48ddff0,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c74ae3edf07bff989c075,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c74ae9863b844b48de026,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c75623edf07bff989c0ab,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c75639863b844b48de05c,1,283.72,2022-11-10 11:43:01,2022-11-10 11:43:01,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c76183edf07bff989c0e1,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c76189863b844b48de092,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c76cc3edf07bff989c117,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c76cc9863b844b48de0c8,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c77803edf07bff989c14d,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c77809863b844b48de0fe,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c78343edf07bff989c183,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c78349863b844b48de134,1,283.72,2022-11-10 11:55:03,2022-11-10 11:55:03,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c78e99863b844b48de16a,1,283.72,2022-11-10 12:07:04,2022-11-10 12:07:04,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c78e93edf07bff989c1b9,1,283.72,2022-11-10 12:07:04,2022-11-10 12:07:04,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c799e9863b844b48de1a0,1,283.72,2022-11-10 12:10:05,2022-11-10 12:10:05,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c799f3edf07bff989c1ef,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7a539863b844b48de1d6,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7a533edf07bff989c225,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7b079863b844b48de20c,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7b073edf07bff989c25b,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7bbb9863b844b48de242,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7bbb3edf07bff989c291,1,283.72,2022-11-10 12:10:06,2022-11-10 12:10:06,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7c703edf07bff989c2c7,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7c709863b844b48de278,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7d243edf07bff989c2fd,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7d249863b844b48de2ae,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7dd93edf07bff989c333,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7dd99863b844b48de2e4,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7e8d3edf07bff989c369,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7e8d9863b844b48de31a,1,283.72,2022-11-10 12:22:07,2022-11-10 12:22:07,0.01,0.01,0.29,49.35,3.97,3.17,0.1,history
636c7f429863b844b48de350,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
636c7f423edf07bff989c39f,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
636c7ff69863b844b48de386,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
636c7ff63edf07bff989c3d5,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
636c80aa9863b844b48de3bc,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
636c80aa3edf07bff989c40b,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
636c815e9863b844b48de3f2,1,277.04,2022-11-10 12:34:09,2022-11-10 12:34:09,,0.01,0.26,51.5,3.65,2.98,0.1,history
